파국을 초래하는 말
코인 시장 침체에 두나무 빗썸 이익 급감
러시아의 자충수 ‘코앞’ 핀란드도 나토 정식 회원국 됐다
"[기획연재-학교로 간 FTA 교육현장│고교생이 연구분석한 자유무역협정 그 후] 우리 농업 타격 크지만, 고품질로 역전기회도 마련"
"부산항 물동량 2.1배, 선석 2.3배 증가"
"2022년 펀드시장, 외형적 성장 둔화에도 자금순유입"
"""전투 거부땐 총살, 두렵다"" '푸틴 사병' 바그너 지휘관의 탈출"
"푸틴, 새 사령관에게 ""3월까지 돈바스 완전 점령하라"""
"中, 작년 경제성장률 3.0% 문화대혁명 이후 2번째로 낮아"
"서유석 금투협회장 ""자본시장 기회 예금으로 '머니무브' 멈출 것"""
미국 의원단 “IRA는 보호정책 아냐 경제 안보 위한 투자”
부산항만공사 창립 19주년 부산항 세계2위 환적항 성장
지난해 판매된 신차 10대 중 1대 ‘전기차’ 중국 유럽 주도
[속보] 중국 “작년 경제성장률 3.0%” 목표 크게 미달
中 작년 경제성장률 3.0% 목표치 ‘5.5%’ 크게 미달 [중국GDP]
“블링컨 미 국무 내달 5~6일 중국 방문” 미-중 관계 시금석
"유네스코 “작년 세계 언론인 86명 살해돼, 절반은 비업무 중”"
[상보] 中 작년 성장률 3.0%...1976년 문화대혁명 이후 2번째로 낮아
“내수도 수출도 어려워...中반등이 韓경제 침체 좌우”
울산지역 소매유통업 경기전망 급락..백화점도 부정적
'위스키 직구족' 역대급 주문 폭주에 결국 한국 배송 막혔다 [양지윤의 왓츠in장바구니]
[알림] 깊이 재미 울림이 있는 콘텐츠 새 오피니언 칼럼 선보입니다
中 지난해 경제성장률 3.0% 4분기는 2.9% [중국GDP]
"중국 ""작년 경제성장률 3.0% 4분기는 2.9%"""
중국 지난해 경제성장률 3% 정부 목표치 5.5% 크게 못 미쳐
유가 상한제 루블화 강세 ‘악순환’...러 경제 ‘위태위태’
지구촌 작년에 팔린 신차 10대 중 1대는 전기차
"우크라이나 프로축구팀, 선수 이적료 300억 원 자국 군인들 위해 기부"
"[속보] 중국 ""작년 경제성장률 3.0% 4분기는 2.9%"""
중국 작년 경제성장률 3.0% 목표치 5.5% 크게 미달
되살아나는 유럽시장 LG전자 TV사업 '적자탈출' 청신호
"중국 ""작년 경제성장률 3.0% 4분기는 2.9%"""
"尹대통령 ""한일관계, 실질적 개선 노력"""
여성 83명 죽인 러 연쇄살인범 “우크라 전쟁터 보내달라”
"""전쟁나면 서울 탈출 불가능 전쟁난 거 알기 전에 모두 끝날 것"""
"""EU 美 저성장할 것"" 다보스포럼, 경제학자 50명 설문조사"
"""국가안보라며 각자도생 분열이 GDP 7% 줄인다"" IMF의 경고"
"尹 ""한일관계, 깊은 질곡서 개선"" 기시다 ""조속한 현안 해결"""
"女 80여명 강간 살해한 러 연쇄살인범 ""우크라 전쟁 참전하고파"""
’위태로운’ 러 경제 유가 상한제 루불화 강세 ‘악순환’
"尹대통령 ""한일관계 실질 개선 이어지도록 정부 노력 계속"""
"MOU 성과, 文정부 50% - 朴정부 45%...""UAE '40조' 투자, 이어질지 지켜봐야"
"“우크라전 고맙다”...망언, 실책에 獨 국방장관 사임"
작년 팔린 車 10대 중 1대는 ‘전기차’...중국 유럽서 인기 주도
러 공습에 붕괴된 우크라 아파트 사망자 40명으로 늘어
"""분열이 깎아먹은 글로벌 GDP 7%""(종합)"
백악관-공화당 극한 대립 연방정부 ‘셧다운’ 우려↑
프랑스 항생제 부족 사태에 약국 제조 허가
"무드리크 이적으로 거액 번 우크라 구단, 전쟁 위해 330억 원 기부"
글로벌 CEO 40% “지금처럼 기업경영하면 10년내 독자생존 불가”
"美, 비행기 승객 배설물까지 검사 중국발 코로나 확산에 대비"
[인터뷰]“올해 내수여력 없다 중국 반등에 韓 경제 침체 여부 달려” 박종훈 SC제일은행 수석이코노미스트
"“푸틴 대통령, 올해 중 정계 은퇴 선언 후임자도 지정 완료”"
"우크라 “러, 탄도미사일 바닥난듯”...구소련 S-300만 주야장천 쏜다"
"""우크라 전쟁 감사"" 실언한 독일 국방장관, 결국 사직"
새해 폭죽 앞 우크라 메시지 올렸다 잘린 獨 국방장관
"女 83명 강간 살해 러 살인마 ""우크라전 참전하고 싶어"""
전 세계 도로 위 10대 중 한 대가 '전기차'... 중국이 20%
부산항만공사 창립 19주년 경영성과 및 향후 계획 발표
‘女83명 살해’ 미치광이 살인마 “우크라전 참전해 사면받는게 꿈”
"포항 영일만항 인입 철도, 1년반 만에 운행 재개"
"“러시아, 내전으로 붕괴할 가능성” 극우 민족주의자들도 우려"
"이재용 최태원 회장 등 재계 총수들, UAE 일정 마치고 스위스로"
러 공습에 붕괴된 우크라이나 아파트 사망자 40명으로 늘어
"작년 팔린 신차 10대중 1대는 전기차 1위 테슬라, 2위는?[딥다이브]"
"英, 우크라에 주력 전차 지원 미국 독일 동참할까"
"여성 83명 강간 살해한 러 살인마 ""우크라전 참전시켜달라"""
"부모와 식사 중 화장실 간새 ‘쾅’...우크라 여성, 욕실틈서 기적의 생존"
"""바이든도 압수수색하라"" 커지는 美문건유출 논란"
[이 시각 세계] '새해맞이 폭죽 논란' 독일 국방장관 사직
"아파트 붕괴 사망자 40명으로 유럽연합 ""강력 규탄"""
"식량가격 급등세에 갈길잃는 美 '탄소농법' ""농민들이 회의적"""
포항 영일만항 인입철도 1년 반 만에 운행 재개 물동량 회복 기대
"이집트 정부, 우크라 전쟁발 인플레에 빵가격 통제"
러 공습 피격 아파트 사망자 40명으로 늘어
막 오른 다보스포럼 “분열된 세계에서의 협력”
“한반도 전쟁때 생존확률 ‘0’보다 약간 높아...서울 탈출은 불가능”
女 83명 죽인 러 살인마 “우크라전 참전해 사면 원해”
"조선 선비들의 거듭된 권고 ""제사는 검소하게 지내라"""
작년 팔린 신차 10대 중 1대는 전기차 첫 두 자릿수대 점유율
"[미국 PMS 개정] 더 엄격해지는 중국산 원자재 검열...제강사들, 내수화 '사면초가'"
"[미국 PMS 개정] ""中 러 원료 쓰지마""...반덤핑관세 확대 우려에 한국 산업계 촉각"
"중국발 코로나 유입 경계하는 美, 비행기 승객 배설물도 뒤진다"
러시아 공습으로 무너진 아파트 사망자 40명으로↑...30명 생사 불명 상태
IMF “美 보호무역주의 확산 세계 GDP 최대 7% 타격”
"""욕실로 피해 겨우 살았다""..러 미사일에 기적처럼 생존한 20대 우크라 女"
"""한류, 저출산 고령화 새 해법""...전문가 '2023 韓외교 10문10답' [新애치슨 시대]"
"女83명 죽인 러 미치광이 살인마 ""우크라전 참전후 사면해달라"""
"커지는 바이든 문건유출 논란 백악관 ""방문객기록 없어"""
"유네스코 ""작년 전 세계 언론인 나흘에 1명 꼴 살해"""
러 벨라루스 합동 비행훈련 시작
피난처 제공 폴란드인 “우크라 재건 동참을”
[자작나무 숲] 러시안 쿠킹 클래스
"“러, 슈퍼어뢰 포세이돈 핵탄두 첫 생산”"
팬데믹-전쟁속 경제올림픽 “분열된 세계서 협력방안 모색”
드론과 무기의 발전[임용한의 전쟁사]〈247〉
미 중 정상 불참 속 다보스포럼 개막 尹은 19일 연설
다보스포럼 개막 尹 특별연설 4대그룹 총수 부산엑스포 유치전
러 공습에 붕괴된 우크라 아파트 사망자 40명으로 늘어
다보스 연설로 본 韓경제 시대별 화두는? 금융위기 국제공조 코로나 공급망
[오늘의 톡픽(TalkPick)] “지금 전쟁의 결정적 국면”
[outlook] “한 미-한 일 따로 못가 민주주의 우방으로 일본 수용해야”
[PB가 들려주는 재테크 이야기]나에게 맞는 금액 투자종목 찾아야
‘폭죽 놀이 새해인사’ 독일 국방장관 결국 사임
대기업 총수들 다보스 총출동 글로벌 협력 시동
[과학에세이] 기술개발을 잠시 멈추라!
‘글로벌 협력 복원’ 다보스포럼 개막
"김동연 ""정부, 경제위기 거시 경제지표로만 접근 큰 코 다칠 것"""
고물가 폭격에 착한가격업소 줄줄이 '백기'
“혁신벤처로 일자리 경제위기 극복 나서야”
"“전쟁터 보내줘” ‘女83명 강간살해’ 살인범, 푸틴에게 간청"
"“보호무역? 그러다 제 살 깎는다” IMF, 전 세계 ‘손실’ 경고"
놀랍고 재밌는 ‘RRR’ 크리틱스초이스 2관왕 “캐머런도 두 번 봤다고”
외교안보만은 초당적으로 협조하라
[기고] 한빛원전 원자력과 영광군 그린수소 신산업의 결합
"외국인 투자자, 정말 주식 ‘초고수’일까?[서영빈의 데이터경제]"
"M&G 펀드매니저 ""부동산 우량-부실자산 격차 클수록 투자기회 많다"""
?중동 아부다비에 '큰 장' 섰다 韓기업 릴레이 수주계약
"[아주경제 오늘의 뉴스 종합] 尹대통령, '중동 1호' UAE 바라카 원전 방문...""추가 협력 창출할 때"""
"올해 1분기 울산 소비심리, 코로나19 패닉 직후로 회귀"
"EU, 연간 '25조원' 규모...우크라 재정지원 개시"
"러 ""아파트 붕괴는 우크라 방공 미사일이 원인"""
“부엌에 있던 가족들 사라졌다” 홀로 욕실 갔다 기적적으로 생존한 여성
러 “우크라 방공 미사일이 원인 아파트 겨냥한 적 없다”
"러 前 정보당국 장교 “푸틴, 전쟁 장기화로 내전 직면 가능성”"
러시아의 잇단 전력시설 공격에 우크라 이통업계 ‘배터리 대란’
100년 전 토마스 만의 소설 ‘마의 산’과 닮은 ‘다중위기’ 앞의 다보스포럼
[인터뷰] 레이크파크 르네상스 실현... 충북 미래 100년 토대 마련
"""그리스 관광업 '기지개'"" 전쟁 금리는 악재"
"독일, 탄광마을 철거 환경운동가-경찰 충돌"
"""韓대표단 역대급  경제 외교 비전 제시 기대"""
"신년 폭죽 배경으로 “우크라 전쟁, 흥미로운 일” 獨 국방장관 결국 자진 사퇴"
3년 만에 대면 행사 ‘다보스 포럼’ 국제단체들 거센 비판
"러 ""우크라 방공 미사일이 원인""...아파트 피격참사 책임전가"
美옐런 中류허 다보스서 첫 대면 회담
주한 폴란드대사 “한국산 무기가 가장 잘 맞아 경쟁력 최고”
러 미사일에 건물 붕괴...20대 여성 욕실로 피해 '기적의 생존'
"러 공격에 민간인 최소 20명 사망 젤렌스키 ""테러에 비겁하게 침묵"""
올해 설 차례상 비용 '역대 최고'... 대형마트 실제 가격 살펴보니
"주요국 시민들 ""정부보다 기업 더 신뢰"" 한국은?"
G7 정상 줄줄이 불참 다보스 포럼 개막
"러-벨라루스, 합동공군 훈련 돌입 키이우 공세 우려"
러 공습에 붕괴된 우크라 아파트 사망 실종자 70명...부상 75명
최근 1년간 57% 폭등 `메이저 대장주` 여전히 장밋빛 전망
“탈중앙화가 공급 인플레이션 유발” 경제금융협력硏 세미나
유럽 증시 거침없는 랠리 英 사상 최고치
[외신사진 속 이슈人] 우크라 전쟁 반대에 목소리 높이는 미국 국민들
"창립 19돌 BPA, 다음 행보는 '지속가능'"
차세대 항공기 도입 가속 올 첫 주자는 대한항공
"나토, 우크라에 중무기 추가 지원 시사"
분열된 국제사회 숙제 떠안은 ‘세계화 상징’ 다보스포럼 [WEF 스위스서 개막]
"EU 탄소국경세에 국내기업 초비상... 정부, TF 구성 기술개발 2천억 투자"
"병충해 잡는 센서, 공기로 만든 비료 식량위기 해법은 '과학'"
"한은 물가 상승률 목표, 왜 0% 아닌 2%일까"
"IMF ""세계 경제 분열로 글로벌 GDP 최대 7% 감소 신흥국은 12%까지 타격"""
"[생생경제] 윤 대통령 새해 첫 해외순방, 주요 경제 성과와 과제는?"
벨라루스 러시아 합동 공군 훈련 시작 커지는 확전 우려
"'자폭 드론' 제공 대가? 이란, 러 전투기 '수호이-35' 받는다"
“협력 복원” 다보스포럼 개막 주요국 정상 불참 월가 거물들 대거 참석
"""거세지는 자국 우선주의 대체불가능 기업 키워야"""
"“러 군, 솔레다르 거의 점령 사실상 함락” 우크라군 관계자 첫 인정"
올해 금융업 수난? 신용등급 줄하향 우려
"""팬데믹부터 브렉시트까지 세계 분열에 GDP 손실 7%"""
[해외주식 포커스] 금리인상에 이자수익 급증  JP모건 '깜짝 실적'
5대 그룹 총수 다보스에 다 모였다 부산 엑스포 유치전도 ‘시동’
"러시아, '항공모함 킬러' 미사일로 우크라 민간 아파트 공습 [국경없는 영상]"
"골드만삭스 ""알루미늄 가격, 올해 20% 오를 것"""
“에너지 위기 장기화 전기료 더 올리고 다소비문화 바꾸는 기회로” [청론직설]
"동해지방해양수산청, 강원지역 연안 및 국제여객선 승객 전년 대비 14.3％ 증가율 보여"
구리값 7개월래 최고 ‘닥터 코퍼’는 골디락스를 예고하나?
키신저부터 에르노까지  불확실한 시대 나침반은 책에 있다
“예대마진 증가에 수익 급증” 미국서도 은행 실적 ‘쑥’
러시아-벨라루스 합동 공군 훈련 시작
100년 전 위기 도래하나  다보스포럼 앞에 펼쳐진 ‘다중위기’
“‘여성 80명 성폭행 살해’ 흉악범도 지원” 죄수모집 나선 이 단체
‘83명 살해’ 러시아 연쇄살인마 “우크라전 참전하고 싶다”
"미, 독일서 우크라군 훈련 개시 ""8주 내 500명 전장에 투입"""
"궁지 몰린 바이든, 킹 목사 기념일에 ""민주주의 위기"" 힘 없는 호소"
美 기업 잇단 구조조정 경기 연착륙땐 '인력난 역풍' 맞을 수도
[더 한장] 비극의 끝은 언제쯤 폭격에 무너진 우크라 아파트
화장실 갔다가 ‘쾅’ 폐허 한복판서 발견된 생존자 포착[우크라 전쟁]
"탄소통상 반도체전쟁  수출기업, 복합위기 파고 넘는다"
"‘포항 영일만항 인입 철도’ 재개, 물동량 회복 신호탄"
[ET시론] 모든 혁신은 '데이터'로 통한다
"[김용하 칼럼] 한국 경제, 그래도 희망도 있다"
"IMF ""세계 경제 분열로 GDP 손실 7%에 달할 수도"""
코앞 미사일 폭격 뚫고 달렸다 우크라군 부상병 구출 순간
"""참석자 명단 보면 안다""...다보스포럼, 3년 만에 확 바뀐 세계"
"전쟁 장기화 기상이변 ""세계 식량 위기, 올해도 험난"""
[자막뉴스] 반으로 쪼개진 아파트...자고 있던 주민들 '매몰'
"고려제약, 사업 다각화 재무 건전성 앞세워 위기관리 능력 키운다"
"동북아 무기경쟁 '통제불능'...""억지력 내세워 군사팽창 악순환"""
강원지역 연안 국제여객선 승객 전년 대비 14.3％ 증가
다보스포럼 오늘 개막... '하나 된 지구촌' 협력방안 모색
강원 연안 국제여객선 승객 증가세 지속 일본항로 재개 청신호
